RegionCode,WeatherParam,Year,Key,Value
UK,MIN_TEMP,2017,MAR,3.7
UK,MIN_TEMP,2017,APR,3.9
UK,MIN_TEMP,2017,MAY,7.5
UK,MIN_TEMP,2017,JUN,10.6
UK,MIN_TEMP,2017,JUL,11.0
UK,MIN_TEMP,2017,AUG,N/A
UK,MIN_TEMP,2017,SEP,N/A
UK,MIN_TEMP,2017,OCT,N/A
UK,MIN_TEMP,2017,NOV,N/A
UK,MIN_TEMP,2017,DEC,N/A
UK,MIN_TEMP,2017,WIN,2.16
UK,MIN_TEMP,2017,SPR,5.01
UK,MIN_TEMP,2017,SUM,N/A
UK,MIN_TEMP,2017,AUT,N/A
UK,MIN_TEMP,2017,ANN,N/A
